title,price,description,reviews_text,img_src,img_srcset,page_url,reviews_count,image_path
Lenovo V110-15...,$409.63,"Lenovo V110-15ISK, 15.6"" HD, Core i3-6006U, 8GB, 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000601.jpg
Acer Aspire ES...,$410.46,"Acer Aspire ES1-732 Black, 17.3"" HD+, Celeron, N3350, 4GB, 1TB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000602.jpg
Asus VivoBook...,$410.66,"Asus VivoBook 15 X540NA-GQ026T Chocolate Black, 15.6"" HD, Pentium N4200, 4GB, 128GB SSD, Windows 10 Home, En/Ru kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000603.jpg
Packard 255 G2,$416.99,"15.6"", AMD E2-3800 1.3GHz, 4GB, 500GB, Windows 8.1",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000604.jpg
Asus EeeBook R...,$433.3,"Asus EeeBook R416NA-FA014T, 14"" FHD, Pentium N4200, 4GB, 128GB eMMC, Windows 10 Home, Eng kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000605.jpg
Acer Aspire 3...,$436.29,"Acer Aspire 3 A315-51, 15.6"" HD, Core i3-6006U, 4GB, 1TB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000606.jpg
Acer Aspire ES...,$436.29,"Acer Aspire ES1-572 Black, 15.6"" HD, Core i3-6006U, 4GB, 500GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000607.jpg
Acer Extensa 1...,$439.73,"Acer Extensa 15 (2540) Black, 15.6"" HD, Core i5-7200U, 4GB, 500GB, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000608.jpg
Acer Aspire ES...,$454.62,"Acer Aspire ES1-572 Black, 15.6"" HD, Core i5-7200U, 4GB, 500GB, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000609.jpg
Lenovo V110-15...,$454.73,"Lenovo V110-15ISK, 15.6"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000610.jpg
Acer Aspire A3...,$457.38,"Acer Aspire A315-51-33TG, Black 15.6"" HD, Core i3-7100U, 4GB DDR4, 128GB SSD, Windows 10 Home, ENG",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000611.jpg
Lenovo V110-15...,$465.95,"Lenovo V110-15IKB, 15.6"" HD, Core i5-7200U, 4GB, 500GB, DOS",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000612.jpg
Asus VivoBook...,$468.56,"Asus VivoBook 15 X540UA-DM260 Chocolate Black, 15.6"" FHD, Core i3-6006U, 4GB, 256GB SSD, Endless OS, En kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000613.jpg
Acer Aspire ES...,$469.1,"Acer Aspire ES1-572 Black, 15.6"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000614.jpg
Lenovo V510 Bl...,$484.23,"Lenovo V510 Black, 14"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000615.jpg
Acer Aspire ES...,$485.9,"Acer Aspire ES1-572 Black, 15.6"" HD, Core i5-7200U, 4GB, 128GB SSD, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000616.jpg
Lenovo V510 Bl...,$487.8,"Lenovo V510 Black, 15.6"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000617.jpg
Acer Swift 1 S...,$488.64,"Acer Swift 1 SF113-31 Silver, 13.3"" FHD, Pentium N4200, 4GB, 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000618.jpg
Dell Vostro 15,$488.78,"Dell Vostro 15 (3568) Black, 15.6"" FHD, Core i5-7200U, 4GB, 128GB SSD, Radeon R5 M420 2GB, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000619.jpg
Acer Aspire 3...,$494.71,"Acer Aspire 3 A315-51 Black, 15.6"" FHD, Core i3-7100U, 4GB, 500GB + 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000620.jpg
Dell Vostro 15...,$497.17,"Dell Vostro 15 (3568) Red, 15.6"" HD, Core i5-7200U, 4GB, 1TB, Radeon R5 M420 2GB, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000621.jpg
Lenovo V510 Bl...,$498.23,"Lenovo V510 Black, 15.6"" FHD, Core i3-7100U, 4GB, 128GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000622.jpg
HP 250 G3,$520.99,"15.6"", Core i5-4210U, 4GB, 500GB, Windows 8.1",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000623.jpg
Acer Spin 5,$564.98,"Acer Spin 5 SP513-51 Black, 13.3"" FHD Touch, Core i3-7100U, 4GB, 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000624.jpg
HP 350 G1,$577.99,"15.6"", Core i5-4200U, 4GB, 750GB, Radeon HD8670M 2GB, Windows",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000625.jpg
Aspire E1-572G,$581.99,"15.6"", Core i5-4200U, 8GB, 1TB, Radeon R7 M265, Windows 8.1",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000626.jpg
Pavilion,$609.99,"15.6"", Core i5-4200U, 6GB, 750GB, Windows 8.1",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000627.jpg
Acer Aspire A5...,$679,"Acer Aspire A515-51-5654, Black, 15.6"", FHD, Core i5-8250U, 8GB DDR4, 256GB SSD, Windows 10 Home, ENG",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000628.jpg
Dell Inspiron...,$679,"Dell Inspiron 15 (5567) Fog Gray, 15.6"" FHD, Core i5-7200U, 8GB, 1TB, Radeon R7 M445 4GB, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000629.jpg
Asus VivoBook...,$729,"Asus VivoBook S14 (S406UA-BV041T) Starry Grey, 14"", Core i5-8250U, 8GB, 256GB SSD, Windows 10 Home, Eng kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000630.jpg
ProBook,$739.99,"14"", Core i5 2.6GHz, 4GB, 500GB, Win7 Pro 64bit",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000631.jpg
Inspiron 15,$745.99,"Moon Silver, 15.6"", Core i7-4510U, 8GB, 1TB, Radeon HD R7 M265 2GB,",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000632.jpg
Asus ROG STRIX...,$799,"Asus ROG STRIX GL553VD-DM256, 15.6"" FHD, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, No OS",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000633.jpg
Acer Nitro 5 A...,$809,"Acer Nitro 5 AN515-51, 15.6"" FHD IPS, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000634.jpg
Asus ROG STRIX...,$899,"Asus ROG STRIX GL553VD-DM256, 15.6"" FHD, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, No OS + Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000635.jpg
Lenovo ThinkPa...,$999,"Lenovo ThinkPad L570, 15.6"" FHD, Core i7-7500U, 8GB, 256GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000636.jpg
ThinkPad Yoga,$1033.99,"12.5"" Touch, Core i3-4010U, 4GB, 500GB + 16GB SSD Cache,",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000637.jpg
Lenovo ThinkPa...,$1096.02,"Lenovo ThinkPad L460, 14"" FHD IPS, Core i7-6600U, 8GB, 256GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000638.jpg
Dell Inspiron...,$1098.42,"Dell Inspiron 15 (7567) Black, 15.6"" FHD, Core i5-7300HQ, 8GB, 256GB SSD, GeForce GTX 1050 4GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000639.jpg
MSI GL72M 7RDX,$1099,"MSI GL72M 7RDX, 17.3"" FHD, Core i5-7300HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 2GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000640.jpg
MSI GL72M 7RDX,$1099,"Asus ROG Strix GL553VD-DM535T, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 2GB, Windows 10 Home, Eng kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000641.jpg
Asus ROG Strix...,$1101.83,"Apple MacBook Air 13.3"", Core i5 1.8GHz, 8GB, 128GB SSD, Intel HD 4000, RUS",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000642.jpg
Dell Latitude...,$1102.66,"Dell Latitude 5280, 12.5"" HD, Core i5-7300U, 8GB, 256GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000643.jpg
Dell Latitude...,$1110.14,"Dell Latitude 5480, 14"" FHD, Core i5-7300U, 8GB, 500GB, Linux + Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000644.jpg
Lenovo Legion...,$1112.91,"Lenovo Legion Y520-15IKBM, Black, 15.6"" FHD IPS, Core i5-7300HQ, 8 GB, 128GB SSD + 2 TB HDD, NVIDIA GeForce GTX 1060 6 GB, FreeDOS + Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000645.jpg
Toshiba Porteg...,$1114.55,"Toshiba Portege Z30-C-16J Grey, 13.3"" FHD, Core i5-6200U, 8GB, 256GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000646.jpg
Acer Predator...,$1123.87,"Acer Predator Helios 300 (PH317-51), 17.3"" FHD IPS, Core i5-7300HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050Ti 4GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000647.jpg
Acer Aspire 7...,$1123.87,"Acer Aspire 7 A715-71G, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 128GB SSD + 1TB HDD, GTX 1050 Ti 4GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000648.jpg
Dell Inspiron...,$1124.2,"Dell Inspiron 17 2in1 (7779) Silver, 17.3"" FHD Touch, Core i5-7200U, 12GB, 1TB, GeForce GT940MX 2GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000649.jpg
Dell Latitude...,$1133.82,"Dell Latitude 5480, 14"" FHD, Core i5-7300U, 8GB, 500GB, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000650.jpg
Lenovo Legion...,$1133.91,"Lenovo Legion Y520, 15.6"" FHD, Core i7-7700HQ, 8GB, 128 GB SSD + 1TB HDD, GTX 1050 4GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000651.jpg
Asus AsusPro A...,$1139.54,"Asus AsusPro Advanced BU401LA-FA271G Dark Grey, 14"", Core i5-4210U, 4GB, 128GB SSD, Win7 Pro 64bit, ENG",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000652.jpg
Acer Nitro 5 A...,$1140.62,"Acer Nitro 5 AN515-51, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 256GB SSD +1TB, GeForce GTX 1050 Ti 4GB, Windows 10 Home + Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000653.jpg
Dell Latitude...,$1143.4,"Dell Latitude 5480, 14"" FHD, Core i5-7440HQ, 8GB, 256GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000654.jpg
Dell Inspiron...,$1144.2,"Dell Inspiron 15 (7567) Black, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB, GeForce GTX 1050 Ti 4GB, Linux + Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000655.jpg
Dell Latitude...,$1144.4,"Dell Latitude 5580, 15.6"" FHD, Core i5-7300U, 8GB, 256GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000656.jpg
Lenovo Legion...,$1149,"Lenovo Legion Y520-15IKBM, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 128GB SSD + 1TB, GeForce GTX 1060 Max-Q 6GB, DOS",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000657.jpg
MSI GP62M 7RDX...,$1149,"MSI GP62M 7RDX Leopard, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 2GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000658.jpg
Lenovo Yoga 72...,$1149.73,"Lenovo Yoga 720 Grey, 15.6"" FHD IPS, Core i5-7300HQ, 8GB, 256GB SSD, GeForce GTX 1050 2GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000659.jpg
Toshiba Porteg...,$1154.04,"Toshiba Portege Z30-C-16L Grey, 13.3"" FHD, Core i7-6500U, 8GB, 256GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000660.jpg
Acer TravelMat...,$1170.1,"Acer TravelMate P645-S-511A Black, 14"" FHD IPS, Core i5-5200U, 8GB, 256GB SSD, 3G, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000661.jpg
Dell Latitude...,$1178.19,"Dell Latitude 5580, 15.6"" FHD, Core i5-7300U, 16GB, 256GB SSD, Linux + Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000662.jpg
ThinkPad T540p,$1178.99,"15.6"", Core i5-4200M, 4GB, 500GB, Win7 Pro 64bit",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000663.jpg
MSI GS63 7RD S...,$1179,"MSI GS63 7RD Stealth, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 256GB SSD, GeForce GTX 1050 2GB, DOS + Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000664.jpg
Dell Latitude...,$1187.88,"Dell Latitude 5480, 14"" FHD, Core i5-7300U, 8GB, 256GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000665.jpg
Acer Predator...,$1187.98,"Acer Predator Helios 300 (PH317-51), 17.3"" FHD IPS, Core i7-7700HQ. 8GB, 128GB SSD +1TB, GeForce GTX 1050Ti 4GB, Linux + Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000666.jpg
MSI GL62M 7REX,$1199,"MSI GL62M 7REX, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 2GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000667.jpg
MSI GL62M 7REX...,$1199,"MSI GL62M 7REX2, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 2GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000668.jpg
Lenovo Yoga 91...,$1199.73,"Lenovo Yoga 910 Grey, 13.9"" FHD Touch, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000669.jpg
Toshiba Porteg...,$1203.41,"Toshiba Portege X30-D-10J Black/Blue, 13.3"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000670.jpg
Lenovo IdeaPad...,$1212.16,"Lenovo IdeaPad Miix 510 Platinum Silver, 12.2"" IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000671.jpg
Acer Predator...,$1221.58,"Acer Predator Helios 300 (PH317-51), 17.3"" FHD IPS, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 4GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000672.jpg
ThinkPad Yoga,$1223.99,"12.5"" Touch, Core i5 4200U, 8GB, 500GB + 16GB SSD Cache, Windows",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000673.jpg
Asus VivoBook...,$1235.49,"Asus VivoBook Pro 15 N580VN-FI006T Gold Metal, 15.6"" UHD, Core i7-7700HQ, 16GB, 1TB + 256GB SSD, GeForce MX150 2GB, Windows 10 Home, Eng kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000674.jpg
Dell Latitude...,$1238.37,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000675.jpg
Asus ZenBook U...,$1239.2,"Asus ZenBook UX530UX-FY040T Blue, 15.6"" FHD, Core i7-7500U, 8GB, 512GB SSD, GeForce GTX950M 2GB, Windows 10 Home, Eng kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000676.jpg
ThinkPad X230,$1244.99,"12.5"", Core i5 2.6GHz, 8GB, 180GB SSD, Win7 Pro 64bit",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000677.jpg
Asus ROG Strix...,$1259,"Asus ROG Strix GL753VE-GC096T, 17.3"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 4GB, Windows 10 Home, Eng kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000678.jpg
Apple MacBook...,$1260.13,"Apple MacBook Air 13"", i5 1.8GHz, 8GB, 256GB SSD, Intel HD 6000, ENG",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000679.jpg
Dell Latitude...,$1271.06,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 1TB, GeForce GT930MX, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000680.jpg
Hewlett Packar...,$1273.11,"Hewlett Packard Spectre 13-v106na Dark Ash Silver, 13.3"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000681.jpg
Dell XPS 13,$1281.99,"13.3"" Touch, Core i5-4210U, 8GB, 128GB SSD, Windows 8.1",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000682.jpg
Toshiba Porteg...,$1294.74,"Toshiba Portege Z30-C-16K Grey, 13.3"" FHD, Core i5-6200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000683.jpg
MSI GL62VR 7RF...,$1299,"MSI GL62VR 7RFX, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 256GB SSD, GeForce GTX 1060 3GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000684.jpg
Dell Latitude...,$1310.39,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000685.jpg
ThinkPad X240,$1311.99,"12.5"", Core i5-4300U, 8GB, 240GB SSD, Win7 Pro 64bit",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000686.jpg
Hewlett Packar...,$1326.83,"Hewlett Packard ProBook 640 G3, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000687.jpg
Apple MacBook...,$1333,"Apple MacBook Pro 13"" Space Gray, Core i5 2.3GHz, 8GB, 128GB SSD, Iris Plus 640, ENG",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000688.jpg
Dell Latitude...,$1337.28,"Dell Latitude 5580, 15.6"" FHD, Core i7-7600U, 8GB, 256GB SSD, GeForce GT930MX, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000689.jpg
Dell Latitude...,$1338.37,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Linux + Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000690.jpg
Dell Latitude...,$1341.22,"Dell Latitude 5580, 15.6"" FHD, Core i7-7600U, 16GB, 256GB SSD, GeForce GT930MX, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=6,,data/images/img_000691.jpg
